---,RuleKey,FunctionId,PartFunctionType,bNegative,PartFunctionDynamicType,Param1,Param2,Param3,Param4,Param5
11533,11533,1110563,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.5,Addend,-10,None,None
11534,11534,1110563,StaticAttributeModify,True,NONE,DisplayAttrValues.5,Addend,-10,None,None
11535,11535,1110563,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.6,Addend,6,None,None
11536,11536,1110563,StaticAttributeModify,False,NONE,DisplayAttrValues.6,Addend,6,None,None
11537,11537,1110563,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.4,Addend,-12,None,None
11538,11538,1110563,StaticAttributeModify,True,NONE,DisplayAttrValues.4,Addend,-12,None,None
11539,11539,110564,StaticAttributeModify,False,NONE,DisplayAttrValues.2,Addend,5,None,None
11540,11540,110564,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,6,None,None
11541,11541,110564,StaticAttributeModify,False,NONE,DisplayAttrValues.4,Addend,-8,None,None
11542,11542,110564,StaticAttributeModify,False,NONE,DisplayAttrValues.5,Addend,-7,None,None
11543,11543,110564,StaticAttributeModify,False,NONE,DisplayAttrValues.6,Addend,6,None,None
11544,11544,110564,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.2,Mult_A,0,None,None
11545,11545,110564,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.3,Addend,6,None,None
11546,11546,110564,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.4,Addend,-8,None,None
11547,11547,110564,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.5,Addend,-7,None,None
11548,11548,110564,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.6,Addend,6,None,None
11549,11549,110564,StaticArrayAttributeModify,False,NONE,SuppportFireModes,Add,0,None,None
11550,11550,110564,StaticAttributeReplace,False,NONE,DefaultFireMode,Initial,0,None,None
11551,11551,110564,StaticAttributeReplace,False,NONE,FireRateMode,Initial,0,None,None
11552,11552,110564,StaticArrayAttributeModify,False,NONE,GFiremode,Rem,3,None,None
11553,11553,110564,StaticAttributeReplace,False,NONE,BulletFlyingId,Initial,12121,None,None
11554,11554,110564,StaticAttributeReplace,False,NONE,DisplayAttrValues.2,Initial,25,None,None
11555,11555,110564,StaticAttributeReplace,False,NONE,AttackerValueId.DefaultDamageId,Initial,1200121,None,None
11556,11556,1110564,StaticAttributeModify,False,NONE,DisplayAttrValues.2,Mult_A,0,None,None
11557,11557,1110564,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,8,None,None
11558,11558,1110564,StaticAttributeModify,False,NONE,DisplayAttrValues.4,Addend,-8,None,None
11559,11559,1110564,StaticAttributeModify,False,NONE,DisplayAttrValues.5,Addend,-7,None,None
11560,11560,1110564,StaticAttributeModify,False,NONE,DisplayAttrValues.6,Addend,6,None,None
11561,11561,1110564,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.2,Mult_A,0,None,None
11562,11562,1110564,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.3,Addend,8,None,None
11563,11563,1110564,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.4,Addend,-8,None,None
11564,11564,1110564,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.5,Addend,-7,None,None
11565,11565,1110564,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.6,Addend,6,None,None
11566,11566,1110564,StaticArrayAttributeModify,False,NONE,SuppportFireModes,Add,0,None,None
11567,11567,1110564,StaticAttributeReplace,False,NONE,DefaultFireMode,Initial,0,None,None
11568,11568,1110564,StaticAttributeReplace,False,NONE,FireRateMode,Initial,0,None,None
11569,11569,1110564,StaticArrayAttributeModify,False,NONE,GFiremode,Rem,3,None,None
11570,11570,1110564,StaticAttributeReplace,False,NONE,BulletFlyingId_Breakthrough,Initial,212121,None,None
11571,11571,1110564,StaticAttributeReplace,False,NONE,AttackerValueId.DamageIdGameMode01,Initial,2200121,None,None
11572,11572,230227,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
11573,11573,230227,StaticAttributeModify,True,NONE,DisplayAttrValues.3,Addend,0,None,None
11574,11574,230227,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,6,None,None
11575,11575,230227,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,3,None,None
11576,11576,230227,StaticAttributeModify,True,NONE,DisplayAttrValues.4,Addend,0,None,None
11577,11577,230227,StaticAttributeModify,True,NONE,DisplayAttrValues.5,Addend,0,None,None
11578,11578,230227,StaticAttributeModify,True,NONE,DisplayAttrValues.6,Addend,0,None,None
11579,11579,230227,StaticAttributeModify,False,NONE,GGunkickV,Mult_C,0.88,None,None
11580,11580,230227,StaticAttributeModify,False,NONE,GRecoil_V,Mult_A,-0.24,None,None
11581,11581,230227,StaticAttributeModify,False,NONE,GRecoil_VShake,Mult_C,0.76,None,None
11582,11582,230227,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.2,Mult_A,0,None,None
11583,11583,230227,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.3,Addend,0,None,None
11584,11584,230227,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.4,Addend,0,None,None
11585,11585,230227,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.5,Addend,0,None,None
11586,11586,230227,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.6,Addend,0,None,None
11587,11587,1230227,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
11588,11588,1230227,StaticAttributeModify,True,NONE,DisplayAttrValues.3,Addend,0,None,None
11589,11589,1230227,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,6,None,None
11590,11590,1230227,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,3,None,None
11591,11591,1230227,StaticAttributeModify,True,NONE,DisplayAttrValues.4,Addend,0,None,None
11592,11592,1230227,StaticAttributeModify,True,NONE,DisplayAttrValues.5,Addend,-2,None,None
11593,11593,1230227,StaticAttributeModify,True,NONE,DisplayAttrValues.6,Addend,0,None,None
11594,11594,1230227,StaticAttributeModify,False,NONE,GGunkickV,Mult_C,0.88,None,None
11595,11595,1230227,StaticAttributeModify,False,NONE,GRecoil_V,Mult_A,-0.24,None,None
11596,11596,1230227,StaticAttributeModify,False,NONE,GRecoil_VShake,Mult_C,0.76,None,None
11597,11597,1230227,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.2,Mult_A,0,None,None
11598,11598,1230227,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.3,Addend,0,None,None
11599,11599,1230227,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.4,Addend,0,None,None
11600,11600,1230227,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.5,Addend,-2,None,None
11601,11601,1230227,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.6,Addend,0,None,None
11602,11602,110570,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
11603,11603,110570,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,6,None,None
11604,11604,110570,StaticAttributeModify,False,NONE,DisplayAttrValues.4,Addend,-8,None,None
11605,11605,110570,StaticAttributeModify,False,NONE,DisplayAttrValues.5,Addend,-2,None,None
11606,11606,110570,StaticAttributeModify,True,NONE,DisplayAttrValues.6,Addend,6,None,None
11607,11607,110570,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.2,Mult_A,0,None,None
11608,11608,110570,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.3,Addend,6,None,None
11609,11609,110570,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.4,Addend,-8,None,None
11610,11610,110570,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.5,Addend,-2,None,None
11611,11611,110570,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.6,Addend,6,None,None
11612,11612,1110570,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
11613,11613,1110570,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,4,None,None
11614,11614,1110570,StaticAttributeModify,False,NONE,DisplayAttrValues.4,Addend,-8,None,None
11615,11615,1110570,StaticAttributeModify,False,NONE,DisplayAttrValues.5,Addend,0,None,None
11616,11616,1110570,StaticAttributeModify,True,NONE,DisplayAttrValues.6,Addend,4,None,None
11617,11617,1110570,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.2,Mult_A,0,None,None
11618,11618,1110570,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.3,Addend,4,None,None
11619,11619,1110570,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.4,Addend,-8,None,None
11620,11620,1110570,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.5,Addend,0,None,None
11621,11621,1110570,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.6,Addend,4,None,None
11622,11622,110569,StaticAttributeModify,False,NONE,DisplayAttrValues.2,Mult_A,0,None,None
11623,11623,110569,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,12,None,None
11624,11624,110569,StaticAttributeModify,False,NONE,DisplayAttrValues.4,Addend,-16,None,None
11625,11625,110569,StaticAttributeModify,False,NONE,DisplayAttrValues.5,Addend,-4,None,None
11626,11626,110569,StaticAttributeModify,False,NONE,DisplayAttrValues.6,Addend,4,None,None
11627,11627,110569,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.2,Mult_A,0,None,None
11628,11628,110569,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.3,Addend,12,None,None
11629,11629,110569,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.4,Addend,-16,None,None
11630,11630,110569,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.5,Addend,-4,None,None
11631,11631,110569,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.6,Addend,4,None,None
11632,11632,110569,StaticAttributeModify,False,NONE,GRateOfFire,Mult_A,0.25,None,None
11633,11633,110569,StaticAttributeReplace,False,NONE,WeaponAppearanceTable.FiringAnimId,Initial,65,None,None
11634,11634,110569,StaticAttributeReplace,False,NONE,BulletFlyingId,Initial,11121,None,None
11635,11635,110569,StaticAttributeReplace,False,NONE,WaistShootRecoilId,Initial,111201,None,None
11636,11636,110569,StaticAttributeReplace,False,NONE,AimingId.RecoilId,Initial,111211,None,None
11637,11637,110569,StaticAttributeReplace,False,NONE,AttackerValueId.DefaultDamageId,Initial,1100121,None,None
11638,11638,1110569,StaticAttributeModify,False,NONE,DisplayAttrValues.2,Mult_A,0,None,None
11639,11639,1110569,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,10,None,None
11640,11640,1110569,StaticAttributeModify,False,NONE,DisplayAttrValues.4,Addend,-16,None,None
11641,11641,1110569,StaticAttributeModify,False,NONE,DisplayAttrValues.5,Addend,-4,None,None
11642,11642,1110569,StaticAttributeModify,False,NONE,DisplayAttrValues.6,Addend,4,None,None
11643,11643,1110569,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.2,Mult_A,0,None,None
11644,11644,1110569,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.3,Addend,10,None,None
11645,11645,1110569,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.4,Addend,-16,None,None
11646,11646,1110569,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.5,Addend,-4,None,None
11647,11647,1110569,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.6,Addend,4,None,None
11648,11648,1110569,StaticAttributeModify,False,NONE,GRateOfFire,Mult_A,0.25,None,None
11649,11649,1110569,StaticAttributeReplace,False,NONE,WeaponAppearanceTable.FiringAnimId,Initial,65,None,None
11650,11650,1110569,StaticAttributeReplace,False,NONE,BulletFlyingId_Breakthrough,Initial,211121,None,None
11651,11651,1110569,StaticAttributeReplace,False,NONE,WaistShootRecoilId,Initial,111201,None,None
11652,11652,1110569,StaticAttributeReplace,False,NONE,AimingId.RecoilId,Initial,111211,None,None
11653,11653,1110569,StaticAttributeReplace,False,NONE,AttackerValueId.DamageIdGameMode01,Initial,2100121,None,None
11654,11654,110461,StaticAttributeReplace,False,NONE,BulletFlyingId,Initial,17041,None,None
11655,11655,110461,StaticAttributeModify,False,NONE,DisplayAttrValues.2,Addend,8,None,None
11656,11656,110561,StaticArrayAttributeModify,False,NONE,SuppportFireModes,Add,1,None,None
11657,11657,1110561,StaticArrayAttributeModify,False,NONE,SuppportFireModes,Add,1,None,None
11658,11658,110173,StaticAttributeReplace,False,NONE,WeaponAppearanceTable.FiringAnimId,Initial,2,None,None
11659,11659,1110173,StaticAttributeReplace,False,NONE,WeaponAppearanceTable.FiringAnimId,Initial,2,None,None
11660,11660,1110564,StaticAttributeReplace,False,NONE,WaistShootSpreadId,Initial,12122,None,None
11661,11661,1110564,StaticAttributeReplace,False,NONE,CharacterStateId,Initial,12121,None,None
11662,11662,110564,StaticAttributeReplace,False,NONE,WaistShootSpreadId,Initial,12122,None,None
11663,11663,110564,StaticAttributeReplace,False,NONE,CharacterStateId,Initial,12121,None,None
11664,11664,110579,StaticAttributeReplace,False,NONE,BulletFlyingId,Initial,12020,None,None
11665,11665,110579,StaticAttributeModify,False,NONE,GRateOfFire,Mult_A,0.1439,None,None
11666,11666,1110579,StaticAttributeReplace,False,NONE,BulletFlyingId_Breakthrough,Initial,212020,None,None
11667,11667,1110579,StaticAttributeModify,False,NONE,GRateOfFire,Mult_A,0.1439,None,None
11668,11668,110572,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0.3,None,None
11669,11669,1110572,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0.15,None,None
11670,11670,110572,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,12,None,None
11671,11671,1110572,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,12,None,None
11672,11672,110572,StaticAttributeModify,False,NONE,DisplayAttrValues.4,Addend,-36,None,None
11673,11673,1110572,StaticAttributeModify,False,NONE,DisplayAttrValues.4,Addend,-36,None,None
11674,11674,110572,StaticAttributeModify,False,NONE,DisplayAttrValues.5,Addend,-7,None,None
11675,11675,1110572,StaticAttributeModify,False,NONE,DisplayAttrValues.5,Addend,-7,None,None
11676,11676,110572,StaticAttributeModify,True,NONE,DisplayAttrValues.6,Addend,5,None,None
11677,11677,1110572,StaticAttributeModify,True,NONE,DisplayAttrValues.6,Addend,5,None,None
11678,11678,110572,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.2,Mult_A,0.3,None,None
11679,11679,1110572,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.2,Mult_A,0.15,None,None
11680,11680,110572,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.3,Addend,12,None,None
11681,11681,1110572,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.3,Addend,12,None,None
11682,11682,110572,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.4,Addend,-36,None,None
11683,11683,1110572,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.4,Addend,-36,None,None
11684,11684,110572,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.5,Addend,-7,None,None
11685,11685,1110572,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.5,Addend,-7,None,None
11686,11686,110572,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.6,Addend,5,None,None
11687,11687,1110572,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.6,Addend,5,None,None
11688,11688,110573,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
11689,11689,1110573,StaticAttributeModify,True,NONE,DisplayAttrValues.2,Mult_A,0,None,None
11690,11690,110573,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,11,None,None
11691,11691,1110573,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,11,None,None
11692,11692,110573,StaticAttributeModify,False,NONE,DisplayAttrValues.4,Addend,-20,None,None
11693,11693,1110573,StaticAttributeModify,False,NONE,DisplayAttrValues.4,Addend,-20,None,None
11694,11694,110573,StaticAttributeModify,False,NONE,DisplayAttrValues.5,Addend,2,None,None
11695,11695,1110573,StaticAttributeModify,False,NONE,DisplayAttrValues.5,Addend,0,None,None
11696,11696,110573,StaticAttributeModify,True,NONE,DisplayAttrValues.6,Addend,0,None,None
11697,11697,1110573,StaticAttributeModify,True,NONE,DisplayAttrValues.6,Addend,0,None,None
11698,11698,110573,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.2,Mult_A,0,None,None
11699,11699,1110573,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.2,Mult_A,0,None,None
11700,11700,110573,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.3,Addend,11,None,None
11701,11701,1110573,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.3,Addend,11,None,None
11702,11702,110573,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.4,Addend,-20,None,None
11703,11703,1110573,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.4,Addend,-20,None,None
11704,11704,110573,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.5,Addend,2,None,None
11705,11705,1110573,StaticAttributeModify,False,NONE,WeaponMainAttribute.MainAttrValues.5,Addend,0,None,None
11706,11706,110573,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.6,Addend,0,None,None
11707,11707,1110573,StaticAttributeModify,True,NONE,WeaponMainAttribute.MainAttrValues.6,Addend,0,None,None
11708,11708,1110572,StaticAttributeModify,False,NONE,GRateOfFire,Mult_A,0,None,None
11709,11709,110572,StaticAttributeModify,False,NONE,GRateOfFire,Mult_A,0,None,None
11710,11710,1110572,StaticAttributeReplace,False,NONE,AttackerValueId.DamageIdGameMode01,Initial,2100441,None,None
11711,11711,110572,StaticAttributeReplace,False,NONE,AttackerValueId.DefaultDamageId,Initial,1100441,None,None
11712,11712,1110573,StaticAttributeReplace,False,NONE,AttackerValueId.DamageIdGameMode01,Initial,2100442,None,None
11713,11713,110573,StaticAttributeReplace,False,NONE,AttackerValueId.DefaultDamageId,Initial,1100442,None,None
11714,11714,110561,StaticAttributeModify,False,NONE,FireInterval,Mult_A,0.62,None,None
11715,11715,110561,StaticAttributeModify,False,NONE,FireCD,Mult_A,0.62,None,None
11716,11716,1110561,StaticAttributeModify,False,NONE,FireInterval,Mult_A,0.62,None,None
11717,11717,1110561,StaticAttributeModify,False,NONE,FireCD,Mult_A,0.62,None,None
11718,11718,18030006,StaticAttributeReplace,False,TacticalEffective,AttackerValueId.DefaultDamageId,Initial,1300061,None,None
11719,11719,18030006,StaticAttributeReplace,False,TacticalEffective,WaistShootSpreadId,Initial,13062,None,None
11720,11720,18030006,StaticAttributeReplace,False,TacticalEffective,AimingId.SpreadId,Initial,13063,None,None
