RowName,BehaviorScoreName,ScoreName,ScoreNameExt,Category,ScoreBoardCategoryType,ScoreBoardContributionType,TLogCategoryType,bIsVoluntarily,ShowText,ShowTextColor,PlayerNameColor,Score,MedalScore,TournamentScore,Icon,IconColor,Audio,Condition,ScoreBoardType,Notation,IntValue1,IntValue2,IntValue3,FloatValue1,FloatValue2,FloatValue3,ScoreBoardCategoryTypeArray1,AvailableMode,AvailableWeapon,AnimName,WeaponUpgradeMultiplier,AccountUpgradeMultiplier,bCheckAntiBrush,AntiBrushDuration,AntiBrushCount,AntiBrushCD,bIsDifferentCamp,AttackerMultiplier,DefenderMultiplier,AILabType,RowDescription
Combat_Hit,Combat_Hit,EScoreName::EHitPlayerCharacter,None,战斗,EScoreBoardCategoryType::ENone,EScoreBoardContributionType::ENone,EBehaviorScoreTLogCategoryType::EKill,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",1,1,1,(),"(R=1, G=1, B=1, A=1)",UI_BF_MP_Score_Normal,玩家对敌人造成伤害每滴血,EScoreBoardType::ENone,仅敌人，载具有“命中载具”,0,0,0,0,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,1,1,False,0,0,0,False,1,1,3,None
NewRow_189,None,EScoreName::EVehicle_DestroyVehicle,1101006,载具,EScoreBoardCategoryType::ENone,EScoreBoardContributionType::EBuildAndDestroyContrib,EBehaviorScoreTLogCategoryType::EToVehicle,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",450,450,450,(),"(R=1, G=0.423267, B=0.07036, A=1)",UI_BF_MP_Score_Normal,对敌方载具进行最后一击使其摧毁,EScoreBoardType::ENone,,0,0,0,5,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,True,5,3,5,False,1,1,11,None
NewRow_191,命中载具,EScoreName::EVehicle_AttackVehicleExtra,1101006,None,EScoreBoardCategoryType::ENone,EScoreBoardContributionType::EBuildAndDestroyContrib,EBehaviorScoreTLogCategoryType::EToVehicle,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",1,1,1,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,0,0,3,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_192,None,EScoreName::EDriveVehicleEarn,1101006,None,EScoreBoardCategoryType::EEarn,EScoreBoardContributionType::ETacticsContrib,EBehaviorScoreTLogCategoryType::ELogistics,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",1,1,1,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,100,0,30,0.1,0,EScoreBoardCategoryType::EEarn,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,0,False,0,0,0,False,1,1,11,None
NewRow_194,None,EScoreName::EKillingOverloadStatePlayer,None,None,EScoreBoardCategoryType::EBattle,EScoreBoardContributionType::ENone,EBehaviorScoreTLogCategoryType::EOther,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",200,200,200,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,0,0,0,0,0,,EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,0,False,0,0,0,False,1,1,0,None
NewRow_193,None,EScoreName::EVehicle_PartDamageHit,None,载具,EScoreBoardCategoryType::EVehicle,EScoreBoardContributionType::EBuildAndDestroyContrib,EBehaviorScoreTLogCategoryType::EToVehicle,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",10,10,10,(),"(R=1, G=1, B=1, A=1)",,玩家对敌方载具部位造成伤害,EScoreBoardType::ENone,仅敌方载具,0,0,0,0,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,2,None
NewRow_195,None,EScoreName::EVehicle_PartCoreHit,None,载具,EScoreBoardCategoryType::EVehicle,EScoreBoardContributionType::EBuildAndDestroyContrib,EBehaviorScoreTLogCategoryType::EToVehicle,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",50,50,50,(),"(R=1, G=1, B=1, A=1)",,玩家对敌方载具弱点造成伤害,EScoreBoardType::ENone,仅敌方载具,0,0,0,0,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,2,None
NewRow_196,None,EScoreName::EPickUpZongzi,None,None,EScoreBoardCategoryType::EBattle,EScoreBoardContributionType::ENone,EBehaviorScoreTLogCategoryType::EOther,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",10,10,10,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,0,0,0,0,0,,EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,0,False,0,0,0,False,1,1,0,None
NewRow_197,None,EScoreName::EAddOverloadPoint,None,None,EScoreBoardCategoryType::EBattle,EScoreBoardContributionType::ENone,EBehaviorScoreTLogCategoryType::EOther,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",100,100,100,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,0,0,0,0,0,,EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,0,False,0,0,0,False,1,1,0,None
NewRow_198,None,EScoreName::C204FlashHit,None,兵种,EScoreBoardCategoryType::EArm,EScoreBoardContributionType::ETacticsContrib,EBehaviorScoreTLogCategoryType::ENone,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",10,10,10,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,0,0,0,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_199,None,EScoreName::C204FlashAssist,None,兵种,EScoreBoardCategoryType::EArm,EScoreBoardContributionType::ETacticsContrib,EBehaviorScoreTLogCategoryType::ENone,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",20,20,20,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,0,0,0,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_200,None,EScoreName::C204InterferenceKill,None,兵种,EScoreBoardCategoryType::EArm,EScoreBoardContributionType::ETacticsContrib,EBehaviorScoreTLogCategoryType::ENone,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",40,40,40,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,0,0,0,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_201,None,EScoreName::C204InterferenceAssist,None,兵种,EScoreBoardCategoryType::EArm,EScoreBoardContributionType::ETacticsContrib,EBehaviorScoreTLogCategoryType::ENone,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",30,30,30,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,0,0,0,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_202,None,EScoreName::C204SonarDeviceMark,None,兵种,EScoreBoardCategoryType::EArm,EScoreBoardContributionType::ETacticsContrib,EBehaviorScoreTLogCategoryType::ENone,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",10,10,10,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,0,0,0,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_203,None,EScoreName::C204SonarDeviceAssist,None,兵种,EScoreBoardCategoryType::EArm,EScoreBoardContributionType::ETacticsContrib,EBehaviorScoreTLogCategoryType::ENone,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",25,25,25,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,0,0,0,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_204,None,EScoreName::C204SonarPassiveMark,None,兵种,EScoreBoardCategoryType::EArm,EScoreBoardContributionType::ETacticsContrib,EBehaviorScoreTLogCategoryType::ENone,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",50,50,50,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,0,0,0,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
